,1,2,3,4,5
2228,0,1,0,3,2
2229,0,3,0,3,2
2230,0,0,0,3,2
2231,0,1,0,1,1
2232,0,0,0,0,2
2233,0,0,0,0,0
2234,0,0,0,0,0
2235,0,0,0,0,0
2236,0,0,1,0,0
2237,1,0,1,1,0
2238,0,0,0,0,0
2239,0,0,0,0,0
2240,0,0,0,0,0
2241,0,0,0,0,0
2242,0,0,0,0,0
2243,0,0,0,0,0
2244,0,0,0,0,0
2245,0,0,0,0,0
2246,0,0,0,0,0
2247,0,0,0,0,0
2248,0,0,0,0,0
2249,0,0,0,0,0
2250,0,0,0,0,0
2251,0,0,0,0,0
2252,0,0,0,0,1
2253,0,0,0,0,0
2254,0,0,0,0,0
2255,0,0,1,1,0
2256,0,0,0,0,0
2257,0,0,0,0,0
2258,0,0,0,0,0
2259,0,0,0,0,0
2260,0,0,0,0,0
2261,0,0,0,0,0
2262,0,0,0,0,0
2263,0,0,0,0,0
2264,0,0,0,0,0
2265,0,0,0,0,0
2266,0,0,0,0,0
2267,0,0,0,0,0
2268,0,0,0,0,0
2269,0,0,0,1,0
2270,0,0,1,0,0
2271,0,0,0,0,0
2272,0,0,0,0,0
2273,0,0,0,1,0
2274,0,0,0,0,0
2275,0,0,0,0,0
2276,0,0,0,0,0
2277,0,0,0,0,0
2278,0,0,0,0,0
2279,0,0,0,0,0
2280,0,0,0,0,0
2281,0,0,0,0,0
2282,0,0,0,0,0
2283,0,0,0,0,0
2284,0,0,0,0,0
2285,0,0,1,1,0
2286,0,0,0,0,0
2287,0,0,0,0,0
2288,0,0,0,1,0
2289,0,0,0,0,0
2290,0,0,0,0,0
2291,0,0,0,0,0
2292,0,0,0,0,0
2293,0,0,0,0,0
2294,0,0,0,0,0
2295,0,0,1,0,0
2296,0,1,1,1,1
2297,1,1,1,1,1
2298,0,0,0,0,0
2299,0,0,0,0,0
2300,0,0,0,0,0
2301,0,0,0,0,0
2302,0,0,0,0,0
2303,0,0,0,0,0
2304,0,0,0,0,0
2305,1,1,1,1,1
2306,0,0,0,0,0
2307,0,0,0,0,0
2308,0,0,1,0,0
2309,0,0,0,0,0
2310,1,1,1,1,1
2311,0,0,0,0,0
2312,0,0,0,0,0
2313,0,0,0,0,0
2314,0,0,0,0,0
2315,0,0,0,0,0
2316,0,0,0,0,0
2317,0,0,0,1,0
2318,0,0,0,0,0
2319,0,0,0,0,0
2320,0,0,0,0,0
2321,0,0,0,0,0
2322,0,0,0,0,0
2323,0,0,0,0,0
2324,0,0,0,0,0
2325,0,0,0,0,0
2326,0,0,0,0,0
2327,0,0,1,0,0
2328,0,0,0,0,0
2329,0,0,1,0,0
2330,0,0,1,0,0
2331,0,0,0,0,0
2332,0,0,0,0,0
2333,0,0,0,0,0
2334,0,0,0,1,0
2335,0,0,0,0,0
2336,0,0,0,0,0
2337,0,0,0,0,0
2338,0,0,0,0,0
2339,0,0,0,0,0
2340,0,0,0,0,0
2341,0,0,0,0,0
2342,0,0,0,1,0
2343,0,0,1,1,1
2344,0,0,0,0,0
2345,0,0,0,0,0
2346,0,0,0,0,0
2347,0,0,0,0,0
2348,0,0,0,0,0
2349,0,0,0,0,0
2350,0,0,0,0,0
2351,0,0,0,0,0
2352,0,0,0,0,0
2353,0,0,0,0,0
2354,0,0,0,0,0
2355,0,0,0,0,0
2356,0,0,0,0,0
2357,0,0,0,0,0
2358,0,0,0,0,0
2359,1,1,1,1,1
2360,0,0,0,0,0
2361,0,0,0,0,0
2362,0,0,0,0,0
2363,0,0,0,0,0
2364,0,0,0,0,0
2365,0,0,0,0,0
2366,0,0,0,0,0
2367,0,0,0,0,0
2368,0,0,0,0,0
2369,0,0,0,0,0
2370,0,0,0,0,0
2371,0,0,0,0,0
2372,0,0,0,0,0
2373,0,0,0,0,0
2374,0,0,0,0,0
2375,0,0,0,0,0
2376,0,0,0,0,0
2377,0,0,0,0,0
2378,0,0,0,0,0
2379,0,0,0,0,0
2380,0,0,0,0,0
2381,0,0,0,0,0
2382,0,0,0,0,0
2383,0,0,0,0,0
2384,0,0,0,0,0
2385,0,0,0,0,0
2386,0,0,1,0,0
2387,0,0,0,0,0
2388,0,0,0,0,0
2389,0,0,0,0,0
2390,0,0,0,0,0
2391,0,0,0,0,0
2392,0,0,0,0,0
2393,0,0,0,0,0
2394,0,0,0,0,0
2395,0,0,0,0,0
2396,0,0,0,0,0
2397,0,0,0,0,0
2398,0,0,0,0,0
2399,0,0,0,0,0
2400,0,0,0,0,0
2401,0,0,0,0,0
2402,0,0,0,0,0
2403,0,0,0,0,0
2404,0,0,0,0,0
2405,0,0,0,0,0
2406,0,0,0,0,0
2407,0,0,0,0,0
2408,0,0,0,0,0
2409,0,0,0,0,0
2410,0,0,0,0,0
2411,0,0,0,0,0
2412,0,0,0,0,0
2413,0,0,0,0,2
2414,0,0,0,0,0
2415,0,0,0,0,2
2416,0,0,0,0,2
2417,0,0,0,0,2
2418,0,0,0,0,0
2419,0,0,2,0,0
2420,0,0,0,0,0
2421,0,0,0,0,2
2422,0,0,0,0,2
2423,0,0,0,0,2
2424,0,0,0,0,2
2425,0,0,0,0,2
2426,0,0,0,0,0
2427,0,0,0,0,0
2428,0,0,0,0,0
2429,0,0,0,0,0
2430,0,0,0,0,0
2431,0,0,0,0,0
2432,0,0,0,0,0
2433,0,0,0,0,0
2434,0,0,0,0,0
2435,0,0,0,0,0
2436,0,0,0,0,2
2437,0,0,0,0,2
2438,0,0,0,0,0
2439,0,0,0,0,0
2440,0,0,0,0,0
2441,0,0,0,0,0
2442,0,0,0,0,0
2443,0,0,0,0,2
2444,0,0,0,0,0
2445,0,0,0,0,0
2446,0,0,0,0,0
2447,0,0,0,0,0
2448,0,0,0,0,0
2449,0,0,0,0,0
2450,0,0,0,0,0
2451,0,0,0,0,2
2452,0,0,0,0,2
2453,0,0,0,0,2
2454,0,0,0,0,0
2455,0,0,0,0,2
2456,0,0,0,0,2
2457,0,0,0,0,2
2458,0,0,0,0,2
2459,0,0,0,0,0
2460,0,0,0,0,2
2461,0,0,0,0,0
2462,0,0,0,0,0
2463,0,0,0,0,0
2464,0,0,0,0,0
2465,0,0,0,0,0
2466,0,0,0,0,0
2467,0,0,0,0,0
2468,0,0,0,0,0
2469,0,0,0,0,0
2470,0,0,0,0,0
2471,0,0,0,0,0
2472,0,0,0,0,0
2473,0,0,0,0,0
2474,0,0,0,0,0
2475,0,0,0,0,0
2476,0,0,0,0,0
2477,0,0,0,0,0
2478,0,0,0,0,0
2479,0,0,0,0,0
2480,0,0,0,0,0
2481,0,0,0,0,0
2482,0,0,0,0,0
2483,0,0,0,0,0
2484,0,0,0,0,0
2485,0,0,0,0,0
2486,0,0,0,0,0
2487,0,0,0,0,0
2488,0,0,0,1,0
2489,0,0,0,0,0
2490,0,0,0,0,0
2491,0,0,0,0,0
2492,0,0,0,0,0
2493,0,0,0,0,0
2494,0,0,0,0,0
2495,0,0,0,0,0
2496,0,0,0,0,0
2497,0,0,0,0,2
2498,0,0,0,0,0
2499,0,0,0,0,0
2500,1,1,1,1,1
2501,1,1,1,0,1
2502,1,1,1,1,1
2503,0,1,1,1,1
2504,1,1,1,1,1
2505,0,1,1,0,0
2506,1,1,1,1,1
2507,1,1,1,1,1
2508,1,1,1,1,1
2509,1,1,1,1,1
2510,1,1,1,1,1
2511,1,1,1,1,1
2512,1,1,1,1,1
2513,1,1,1,1,1
2514,1,1,1,1,1
2515,1,1,1,1,1
2516,1,1,1,1,1
2517,1,1,1,1,1
2518,1,1,0,1,1
2519,1,1,0,1,1
2520,1,1,1,1,1
2521,0,1,1,1,1
2522,0,1,1,1,1
2523,0,1,1,1,1
2524,0,1,1,1,1
2525,0,1,1,1,1
2526,1,1,1,1,1
2527,0,1,1,0,1
2528,1,1,1,1,1
2529,1,1,1,1,1
2530,1,1,1,1,1
2531,1,1,1,1,1
2532,0,1,1,1,1
2533,0,1,1,1,2
2534,0,1,1,1,1
2535,1,1,1,1,1
2536,1,1,1,1,1
2537,1,1,1,1,1
2538,1,1,3,3,1
2539,1,1,1,1,1
2540,1,1,1,1,1
2541,0,1,1,1,1
2542,1,1,1,1,1
2543,1,1,1,1,1
2544,1,1,1,3,1
2545,1,3,1,3,1
2546,0,1,1,3,1
2547,0,1,1,3,1
2548,0,1,1,3,1
2549,0,1,1,1,1
2550,1,1,1,3,1
2551,0,1,1,3,1
2552,0,1,1,0,1
2553,0,1,1,3,1
2554,1,1,1,0,1
2555,0,1,1,3,1
2556,0,1,1,3,2
2557,1,1,1,1,1
2558,1,1,1,1,1
2559,0,0,0,1,2
2560,0,1,1,1,1
2561,0,1,1,1,1
2562,0,1,1,1,1
2563,0,1,1,1,1
2564,1,1,1,1,1
2565,0,1,1,1,1
2566,0,1,0,1,1
2567,0,3,0,3,2
2568,0,1,1,1,1
2569,0,1,1,1,1
2570,1,1,1,1,1
2571,1,1,1,1,1
2572,0,1,1,1,1
2573,1,1,1,1,1
2574,0,1,1,1,1
2575,1,1,1,1,1
2576,0,1,1,0,1
2577,1,1,1,1,1
2578,0,0,1,0,0
2579,0,1,1,3,1
2580,1,1,1,1,1
2581,1,1,1,1,1
2582,1,1,1,1,1
2583,1,1,1,1,1
2584,1,1,1,1,1
2585,1,3,1,3,1
2586,0,1,1,0,1
2587,0,1,0,0,2
2588,0,1,1,0,1
2589,0,1,1,1,1
2590,0,1,1,0,1
2591,0,1,1,1,1
2592,0,1,0,0,1
2593,0,0,2,0,2
2594,0,0,0,0,1
2595,0,1,1,1,1
2596,0,3,2,1,1
2597,0,1,1,1,1
2598,0,1,1,1,1
2599,0,0,1,1,1
2600,1,1,1,1,1
2601,0,1,1,1,1
2602,1,1,1,1,1
2603,1,3,1,3,1
2604,1,3,1,3,1
2605,1,1,1,1,1
2606,1,3,1,3,1
2607,1,1,1,1,1
2608,1,1,1,0,1
2609,1,1,1,0,1
2610,1,1,1,1,1
2611,1,0,1,1,1
2612,0,0,1,1,1
2613,0,0,1,1,1
2614,0,0,1,1,1
2615,1,1,1,1,1
2616,0,3,1,0,1
2617,1,3,1,0,1
2618,1,0,1,0,1
2619,1,1,1,3,1
2620,1,1,1,1,1
2621,0,0,1,0,1
2622,0,0,1,1,1
2623,1,3,1,0,1
2624,1,1,1,1,1
2625,1,1,1,1,1
2626,1,1,1,3,1
2627,0,1,1,3,1
2628,0,0,1,0,0
2629,1,1,1,1,1
2630,1,1,1,1,1
2631,1,1,1,1,1
2632,1,1,1,1,1
2633,1,1,1,3,1
2634,1,3,1,3,1
2635,0,3,1,3,0
2636,1,1,1,1,1
2637,1,1,1,1,1
2638,0,1,1,1,1
2639,0,1,1,1,1
2640,1,1,1,1,1
2641,1,1,1,1,1
2642,1,1,1,3,1
2643,1,3,1,3,1
2644,1,1,1,1,1
2645,1,1,1,1,1
2646,1,1,1,1,1
2647,1,1,1,1,1
2648,1,1,1,1,1
2649,1,1,1,1,1
2650,1,1,1,1,1
2651,1,1,1,1,1
2652,1,1,1,1,1
2653,1,1,1,1,1
2654,1,1,1,1,1
2655,1,1,1,3,1
2656,1,1,1,1,1
2657,1,1,1,1,1
2658,1,1,1,1,1
2659,1,1,1,1,1
2660,1,1,1,1,1
2661,1,1,1,1,1
2662,1,1,1,1,1
2663,1,1,1,1,1
2664,1,1,1,1,1
2665,1,1,1,1,1
2666,1,1,1,1,1
2667,1,1,1,1,1
2668,1,1,1,1,1
2669,1,1,1,1,1
2670,1,1,1,1,1
2671,1,1,1,1,1
2672,1,1,1,1,1
2673,0,1,1,1,1
2674,1,1,1,1,1
2675,1,1,1,1,1
2676,0,1,1,1,1
2677,1,1,1,1,1
2678,0,1,1,1,1
2679,1,1,1,1,1
2680,1,1,1,1,1
2681,1,1,1,1,1
2682,1,1,1,1,1
2683,1,1,1,1,1
2684,1,1,1,1,1
2685,1,1,1,1,1
2686,1,1,1,1,1
2687,1,1,1,1,1
2688,1,1,1,1,1
2689,1,1,1,1,1
2690,1,1,1,1,1
2691,1,1,1,1,1
2692,1,1,1,1,1
2693,1,1,1,1,1
2694,1,1,1,1,1
2695,1,1,1,1,1
2696,1,1,1,1,1
2697,1,1,1,1,1
2698,1,1,1,1,1
2699,1,1,1,1,1
2700,1,1,1,1,1
2701,0,1,1,1,1
2702,1,1,1,1,1
2703,1,1,1,1,1
2704,1,1,1,0,1
2705,1,1,1,1,1
2706,1,1,1,1,1
2707,1,1,1,1,1
2708,1,1,1,1,1
2709,1,1,1,1,1
2710,1,1,1,1,1
2711,1,1,1,1,1
2712,0,1,1,1,1
2713,1,1,1,1,1
2714,1,1,1,1,1
2715,1,1,1,1,1
2716,1,1,1,1,1
2717,1,1,1,1,1
2718,1,1,1,1,1
2719,1,1,1,1,1
2720,1,1,1,1,1
2721,1,1,1,1,1
2722,1,1,1,1,1
2723,1,1,1,1,1
2724,1,1,1,1,1
2725,1,1,1,1,1
2726,1,1,1,1,1
2727,1,1,1,1,1
2728,1,1,1,1,1
2729,1,1,1,1,1
2730,1,1,1,1,1
2731,1,1,1,1,1
2732,1,1,1,1,1
2733,1,1,1,1,1
2734,1,1,1,1,1
2735,1,1,1,1,1
2736,1,1,1,1,1
2737,1,1,1,1,1
2738,1,1,1,1,1
2739,1,1,1,1,1
2740,1,1,1,1,1
2741,1,1,1,1,1
2742,1,1,1,1,1
2743,1,1,1,1,1
2744,1,1,1,1,1
2745,1,1,1,1,1
2746,1,1,1,1,1
2747,1,1,1,1,1
2748,1,1,1,1,1
2749,1,1,1,1,1
2750,1,1,1,1,1
2751,1,1,1,1,1
2752,1,1,1,1,1
2753,1,1,1,1,1
2754,1,1,1,1,1
2755,1,1,1,1,1
2756,1,1,1,1,1
2757,1,1,1,1,1
2758,1,1,1,1,1
2759,1,1,1,1,1
2760,1,1,1,1,1
2761,1,1,1,1,1
2762,1,1,1,1,1
2763,1,1,1,1,1
2764,1,1,1,1,1
2765,1,1,1,1,1
2766,1,1,1,1,1
2767,1,1,1,1,1
2768,1,1,1,1,1
2769,1,1,1,1,1
2770,1,1,1,1,1
2771,1,1,1,1,1
2772,1,1,1,1,1
2773,1,1,1,1,1
2774,1,1,1,1,1
2775,1,1,1,1,1
2776,1,1,1,1,1
2777,1,1,1,1,1
2778,0,1,1,1,1
2779,0,1,1,1,1
2780,0,1,1,1,1
2781,0,1,1,1,1
2782,1,1,1,1,1
2783,1,1,1,1,1
2784,1,1,1,1,1
2785,1,1,1,1,1
2786,1,1,1,1,1
2787,1,1,1,1,1
2788,1,1,1,1,1
2789,1,1,1,1,1
2790,1,1,1,1,1
2791,1,1,1,1,1
2792,1,1,1,0,1
2793,1,1,1,0,1
2794,0,0,1,0,1
2795,1,1,1,1,1
2796,1,1,1,1,1
2797,1,1,1,1,1
2798,1,1,1,1,1
2799,1,1,1,1,1
2800,1,1,1,1,1
2801,1,1,1,1,1
2802,1,1,1,1,1
2803,1,1,1,1,1
2804,1,1,1,1,1
2805,1,1,1,1,1
2806,1,1,1,1,1
2807,1,1,1,1,1
2808,1,1,1,1,1
2809,1,1,1,1,1
2810,1,1,1,1,1
2811,1,1,1,1,1
2812,1,1,1,1,1
2813,0,1,1,1,1
2814,0,1,1,1,1
2815,1,1,1,1,1
2816,1,1,1,1,1
2817,1,1,1,1,1
2818,1,1,1,1,1
2819,1,1,1,1,1
2820,1,1,1,1,1
2821,1,1,1,1,1
2822,1,1,1,1,1
2823,1,1,1,1,1
2824,1,1,1,1,1
2825,1,1,1,1,1
2826,1,1,1,1,1
2827,1,1,1,1,1
2828,0,0,0,0,0
2829,1,1,1,1,1
2830,1,1,1,1,1
2831,1,1,1,1,1
2832,1,1,1,1,1
2833,1,1,1,1,1
2834,1,1,1,1,1
2835,1,1,1,1,1
2836,1,1,1,1,1
2837,1,1,1,1,1
2838,1,1,1,1,1
2839,1,1,1,1,1
2840,1,1,1,1,1
2841,1,1,1,1,1
2842,1,1,1,1,1
2843,1,1,1,1,1
2844,1,1,1,1,1
2845,1,1,1,1,1
2846,1,1,1,1,1
2847,1,1,1,1,1
2848,1,1,1,1,1
2849,1,1,1,1,1
2850,1,1,1,1,1
2851,1,1,1,1,1
2852,1,1,1,1,1
2853,1,1,1,1,1
2854,1,1,1,1,1
2855,1,1,1,1,1
2856,1,1,1,1,1
2857,1,1,1,1,1
2858,1,1,1,1,1
2859,1,1,1,1,1
2860,1,1,1,1,1
2861,1,1,1,1,1
2862,1,1,1,1,1
2863,1,1,1,1,1
2864,1,1,1,1,1
2865,1,1,1,1,1
2866,1,1,1,1,1
2867,1,1,1,1,1
2868,1,1,1,1,1
2869,1,1,1,1,1
2870,1,1,1,1,1
2871,1,1,1,1,1
2872,0,1,1,1,1
2873,1,1,1,1,1
2874,0,1,1,1,1
2875,0,0,0,1,1
2876,1,1,1,1,1
2877,1,1,1,1,1
2878,1,1,1,1,1
2879,0,1,1,1,1
2880,0,1,1,1,1
2881,1,1,1,1,1
2882,1,1,1,1,1
2883,0,1,1,1,1
2884,0,1,1,1,1
2885,0,1,1,1,1
2886,1,1,1,1,0
2887,0,1,1,1,1
2888,1,1,1,1,1
2889,0,0,0,0,0
2890,0,0,1,0,0
2891,0,0,0,0,0
2892,1,1,1,1,1
2893,1,1,1,1,1
2894,1,1,1,1,1
2895,1,1,1,1,1
2896,1,1,1,1,1
2897,0,1,1,1,1
2898,1,1,1,1,1
2899,1,1,1,1,1
2900,1,1,1,1,1
2901,1,1,1,1,1
2902,1,1,1,1,1
2903,1,1,1,1,1
2904,1,1,1,1,1
2905,1,1,1,1,1
2906,1,1,1,1,1
2907,1,1,1,1,1
2908,0,1,1,0,1
2909,0,1,1,1,1
2910,1,1,1,1,1
2911,1,1,1,1,1
2912,1,1,1,1,1
2913,1,1,1,1,1
2914,1,1,1,1,1
2915,0,1,1,1,1
2916,1,1,1,1,1
2917,1,1,1,1,1
2918,1,1,1,1,1
2919,1,1,1,1,1
2920,1,1,1,1,1
2921,1,1,1,1,1
2922,1,1,1,1,1
2923,1,1,1,1,1
2924,1,1,1,1,1
2925,1,1,1,1,1
2926,1,1,1,1,1
2927,1,1,1,1,1
2928,1,1,1,1,1
2929,1,1,1,1,1
2930,1,1,1,1,1
2931,1,1,1,1,1
2932,1,1,1,1,1
2933,1,1,1,1,1
2934,1,1,1,1,1
2935,1,1,1,1,1
2936,1,1,1,1,1
2937,1,1,1,1,1
2938,1,1,1,1,1
2939,0,1,1,1,1
2940,1,1,1,1,1
2941,1,1,1,1,1
2942,1,1,1,1,1
2943,1,1,1,1,1
2944,1,1,1,1,1
2945,1,1,1,1,1
2946,1,1,1,1,1
2947,1,1,1,1,1
2948,1,1,1,0,1
2949,1,1,1,1,1
2950,1,1,1,0,1
2951,1,1,1,1,1
2952,1,1,1,1,1
2953,1,1,1,1,1
2954,1,1,1,1,1
2955,1,1,1,1,1
2956,1,1,1,1,1
2957,1,1,1,1,1
2958,1,1,1,1,1
2959,1,1,1,1,1
2960,1,1,1,1,1
2961,1,1,1,1,1
2962,0,1,1,0,1
2963,1,1,1,1,1
2964,1,1,1,1,1
2965,0,1,1,1,1
2966,0,1,1,1,1
2967,0,0,1,1,1
2968,0,0,0,1,1
2969,0,1,1,1,1
2970,0,1,1,1,1
2971,0,0,1,1,1
2972,0,0,1,1,1
2973,0,0,1,1,0
2974,0,1,1,1,1
2975,0,1,1,1,1
2976,0,0,1,1,1
2977,0,1,1,1,1
2978,0,1,1,1,1
2979,1,1,1,1,1
2980,0,1,1,1,1
2981,0,1,1,1,1
2982,0,0,0,1,0
2983,1,1,1,1,1
2984,1,1,1,1,1
2985,1,1,1,1,1
2986,0,1,1,1,1
2987,0,1,1,1,1
2988,0,1,1,1,1
2989,0,1,1,1,1
2990,0,0,1,1,0
2991,0,1,1,1,1
2992,1,1,1,1,1
2993,0,1,1,1,1
2994,1,1,1,1,1
2995,1,1,1,1,1
2996,1,1,1,1,1
2997,1,1,1,1,1
2998,0,1,1,1,1
2999,0,1,1,1,1
3000,1,1,1,1,1
3001,1,1,1,1,1
3002,1,1,1,1,1
3003,1,1,1,1,1
3004,1,1,1,1,1
3005,0,1,1,1,1
3006,1,1,1,1,1
3007,1,1,1,1,1
3008,1,1,1,1,1
3009,1,1,1,1,1
3010,1,1,1,1,1
3011,1,1,1,1,1
3012,1,1,1,1,1
3013,1,1,1,1,1
3014,1,1,1,1,1
3015,1,1,1,1,1
3016,1,1,1,1,1
3017,1,1,1,1,1
3018,1,1,1,1,1
3019,1,1,1,1,1
3020,1,1,1,1,1
3021,1,1,1,1,1
3022,1,1,1,1,1
3023,1,1,1,1,1
3024,1,1,1,1,1
3025,1,1,1,1,1
3026,1,1,1,1,1
3027,1,1,1,1,1
3028,1,1,1,1,1
3029,1,1,1,1,1
3030,1,1,1,1,1
3031,1,1,1,1,1
3032,1,1,1,1,1
3033,1,1,1,1,1
3034,1,1,1,1,1
3035,1,1,1,1,1
3036,1,1,1,1,1
3037,1,1,1,1,1
3038,0,0,0,0,1
3039,1,1,1,1,1
3040,0,1,1,1,1
3041,1,1,1,1,1
3042,0,0,0,1,1
3043,0,0,0,0,0
3044,0,0,0,0,0
3045,0,0,0,1,0
3046,0,0,0,0,0
3047,0,0,0,1,0
3048,0,0,0,0,0
3049,1,1,1,1,1
3050,1,1,1,1,1
3051,1,1,1,1,1
3052,1,1,1,1,1
3053,1,1,1,1,1
3054,1,1,1,1,1
3055,1,1,1,1,1
3056,1,1,1,1,1
3057,1,1,1,1,1
3058,1,1,1,1,1
3059,1,1,1,1,1
3060,1,1,1,1,1
3061,1,1,1,1,1
3062,1,1,1,1,1
3063,1,1,1,1,1
3064,1,1,1,1,1
3065,1,1,1,1,1
3066,1,1,1,1,1
3067,1,1,1,1,1
3068,1,1,1,1,1
3069,1,1,1,1,1
3070,1,1,1,1,1
3071,1,1,1,1,1
3072,1,1,1,1,1
3073,1,1,1,1,1
3074,1,1,1,1,1
3075,1,1,1,1,1
3076,1,1,1,1,1
3077,1,1,1,1,1
3078,1,1,1,1,1
3079,1,1,1,1,1
3080,1,1,1,1,1
3081,1,1,1,1,1
3082,1,1,1,1,1
3083,1,1,1,1,1
3084,1,1,1,1,1
3085,1,1,1,1,1
3086,0,0,1,1,1
3087,0,0,0,0,0
3088,1,1,1,1,1
3089,0,0,1,1,1
3090,0,0,0,0,0
3091,0,0,0,0,0
3092,0,0,0,0,0
3093,0,0,0,1,0
3094,0,0,0,1,0
3095,0,0,0,0,0
3096,0,0,0,0,0
3097,0,0,0,0,0
3098,0,0,0,1,0
3099,0,0,1,1,0
3100,0,0,1,0,0
3101,0,0,0,0,0
3102,1,0,1,1,0
3103,1,1,1,1,1
3104,1,1,1,1,1
3105,1,1,1,1,1
3106,1,1,1,1,1
3107,1,1,1,1,1
3108,1,1,1,1,1
3109,1,1,1,1,1
3110,1,1,1,1,1
3111,1,1,1,1,1
3112,1,1,1,1,1
3113,1,1,1,1,1
3114,1,1,1,1,1
3115,1,1,1,1,1
3116,1,1,1,1,1
3117,1,1,1,1,1
3118,1,1,1,1,1
3119,0,1,1,1,1
3120,0,1,1,1,1
3121,1,1,1,1,1
3122,0,1,1,1,1
3123,0,1,1,1,1
3124,0,1,1,1,1
3125,1,1,1,1,1
3126,0,1,1,1,1
3127,1,1,1,1,1
3128,1,1,1,1,1
3129,0,1,1,1,1
3130,0,1,1,1,1
3131,1,1,1,1,1
3132,0,1,1,1,1
3133,0,1,1,1,1
3134,1,1,1,1,1
3135,1,1,1,1,1
3136,1,1,1,1,1
3137,0,0,0,0,0
3138,1,1,1,1,1
3139,1,1,1,1,1
3140,1,1,1,1,1
3141,0,0,0,1,1
3142,1,1,1,1,1
3143,0,0,0,0,0
3144,0,0,0,0,0
3145,1,1,1,1,1
3146,0,0,0,0,1
3147,0,0,0,0,1
3148,0,0,0,0,1
3149,0,0,0,0,0
3150,0,0,0,0,0
3151,0,0,0,0,0
3152,0,0,0,0,0
3153,0,0,1,1,1
3154,1,1,1,1,1
3155,0,1,1,1,1
3156,0,1,1,1,1
3157,0,0,0,0,1
3158,0,1,1,1,1
3159,0,0,1,1,1
3160,0,0,1,1,1
3161,0,1,1,1,1
3162,0,1,1,1,1
3163,1,1,1,1,1
3164,1,1,1,1,1
3165,0,1,1,1,1
3166,1,1,1,1,1
3167,1,1,1,1,1
3168,1,1,1,1,1
3169,0,1,1,1,1
3170,1,1,1,1,1
3171,0,1,1,1,1
3172,0,0,1,1,1
3173,0,1,1,1,1
3174,0,0,1,1,0
3175,1,1,1,1,1
3176,1,1,1,1,1
3177,0,1,1,1,1
3178,0,1,1,1,1
3179,1,1,1,1,1
3180,0,1,0,1,1
3181,0,1,1,1,1
3182,0,0,1,1,1
3183,1,1,1,1,1
3184,1,1,1,1,1
3185,1,1,1,1,1
3186,1,1,1,1,1
3187,1,1,1,1,1
3188,1,1,1,1,1
3189,1,1,1,1,1
3190,1,1,1,1,1
3191,1,1,1,1,1
3192,1,1,1,1,1
3193,1,1,1,1,1
3194,1,1,1,1,1
3195,1,1,1,1,1
3196,1,1,1,1,1
3197,1,1,1,1,1
3198,1,1,1,1,1
3199,1,1,1,1,1
3200,1,1,1,1,1
3201,1,1,1,1,1
3202,1,1,1,1,1
3203,1,1,1,1,1
3204,1,1,1,1,1
3205,1,1,1,1,1
3206,1,1,1,1,1
3207,1,1,1,1,1
3208,1,1,1,1,1
3209,1,1,1,1,1
3210,1,1,1,1,1
3211,1,1,1,1,1
3212,1,1,1,1,1
3213,1,1,1,1,1
3214,1,1,1,1,1
3215,1,1,1,1,1
3216,1,1,1,1,1
3217,1,1,1,1,1
3218,1,1,1,1,1
3219,1,1,1,1,1
3220,1,1,1,1,1
3221,1,1,1,1,1
3222,1,1,1,1,1
3223,1,1,1,1,1
3224,1,1,1,1,1
3225,1,1,1,1,1
3226,1,1,1,1,1
3227,1,1,1,1,1
3228,1,1,1,1,1
3229,1,1,1,1,1
3230,1,1,1,1,1
3231,1,1,1,1,1
3232,1,1,1,1,1
3233,1,1,1,1,1
3234,1,1,1,1,1
3235,1,1,1,1,1
3236,1,1,1,1,1
3237,1,1,1,1,1
3238,1,1,1,1,1
3239,1,1,1,1,1
3240,1,1,1,1,1
3241,1,1,1,1,1
3242,1,1,1,1,1
3243,1,1,1,1,1
3244,1,1,1,1,1
3245,1,1,1,1,1
3246,1,1,1,1,1
3247,1,1,1,1,1
3248,1,1,1,1,1
3249,1,1,1,1,1
3250,1,1,1,1,1
3251,1,1,1,1,1
3252,1,1,1,1,1
3253,1,1,1,1,1
3254,1,1,1,1,1
3255,1,1,1,1,1
3256,1,1,1,1,1
3257,1,1,1,1,1
3258,1,1,1,1,1
3259,1,1,1,1,1
3260,1,1,1,1,1
3261,1,1,1,1,1
3262,1,1,1,1,1
3263,1,1,1,1,1
3264,1,1,1,1,1
3265,1,1,1,1,1
3266,1,1,1,1,1
3267,1,1,1,1,1
3268,1,1,1,1,1
3269,1,1,1,1,1
3270,1,1,1,1,1
3271,1,1,1,1,1
3272,1,1,1,1,1
3273,1,1,1,1,1
3274,1,1,1,1,1
3275,1,1,1,1,1
3276,1,1,1,1,1
3277,1,1,1,1,1
3278,1,1,1,1,1
3279,1,1,1,1,1
3280,1,1,1,1,1
3281,1,1,1,1,1
3282,1,1,1,1,1
3283,1,1,1,1,1
3284,1,1,1,1,1
3285,1,1,1,1,1
3286,1,1,1,1,1
3287,1,1,1,1,1
3288,1,1,1,1,1
3289,1,1,1,1,1
3290,1,1,1,1,1
3291,1,1,1,1,1
3292,1,1,1,1,1
3293,1,1,1,1,1
3294,1,1,1,1,1
3295,1,1,1,1,1
3296,1,1,1,1,1
3297,1,1,1,1,1
3298,1,1,1,1,1
3299,1,1,1,1,1
3300,1,1,1,1,1
3301,1,1,1,1,1
3302,1,1,1,1,1
3303,1,1,1,1,1
